,address,bathrooms,country,detailedType,district,exterior,externalReference,floor,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,newDevelopmentFinished,numPhotos,operation,parkingSpace,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts,thumbnail,url
1194,"calle Alcocer, 6",1,es,"{u'subTypology': u'independantHouse', u'typology': u'chalet'}",Villaverde,False,,,False,,False,False,40.3511572,-3.6947843,Madrid,Los Ángeles,False,,17,rent,,650.0,10.0,38095366,chalet,Madrid,2,True,65.0,good,"{u'subtitle': u'Los Ángeles, Madrid', u'title': u'Casa independiente en calle Alcocer, 6'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9d/9b/44/230491878.jpg,http://www.idealista.com/38095366
1195,"avenida Islas Pitiusas, 2",2,es,{u'typology': u'flat'},El Pinar- Punta Galea,True,,bj,False,True,False,False,40.53401,-3.89064,Las Rozas de Madrid,El Pinar- Punta Galea,False,,16,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",1470.0,11.0,38089382,flat,Madrid,3,True,130.0,good,"{u'subtitle': u'El Pinar- Punta Galea, Las Rozas de Madrid', u'title': u'Piso en avenida Islas Pitiusas, 2'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/41/d7/01/230322546.jpg,http://www.idealista.com/38089382
1196,"avenida del vivero, 3",2,es,{u'typology': u'flat'},Universidad - Hospital,True,,1,False,True,False,False,40.2942392,-3.82551,Fuenlabrada,,False,,10,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",800.0,9.0,33946523,flat,Madrid,3,True,85.0,good,"{u'subtitle': u'Universidad - Hospital, Fuenlabrada', u'title': u'Piso en avenida del vivero, 3'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/c6/37/230409570.jpg,http://www.idealista.com/33946523
1197,Villalbilla,3,es,"{u'subTypology': u'semidetachedHouse', u'typology': u'chalet'}",,False,GP-A2754,,False,,False,False,40.4436,-3.2864306,Villalbilla,,False,,24,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",900.0,5.0,38085413,chalet,Madrid,5,False,176.0,good,"{u'subtitle': u'Villalbilla', u'title': u'Chalet pareado'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b5/60/ee/230237113.jpg,http://www.idealista.com/38085413
1198,"arganzuela, 3",3,es,"{u'subTypology': u'duplex', u'typology': u'flat'}",Arganzuela,True,,bj,False,True,False,False,40.4054487,-3.700085,Madrid,Palos de Moguer,False,,19,rent,,4900.0,19.0,38083159,duplex,Madrid,2,True,260.0,good,"{u'subtitle': u'Palos de Moguer, Madrid', u'title': u'Dúplex en arganzuela, 3'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/00/2b/a4/230195187.jpg,http://www.idealista.com/38083159
1199,Noroeste,2,es,{u'typology': u'flat'},Noroeste,True,TO-143,3,False,True,False,False,40.46079,-3.4792,Torrejón de Ardoz,,False,,26,rent,,800.0,11.0,38084237,flat,Madrid,2,False,75.0,good,"{u'subtitle': u'Noroeste, Torrejón de Ardoz', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d8/e5/04/230212554.jpg,http://www.idealista.com/38084237
1200,"avenida de los Angeles, 20",2,es,{u'typology': u'flat'},Somosaguas,True,,2,False,True,False,False,40.4053911,-3.7813074,Pozuelo de Alarcón,Somosaguas,False,,17,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",1400.0,13.0,38083990,flat,Madrid,2,True,110.0,good,"{u'subtitle': u'Somosaguas, Pozuelo de Alarcón', u'title': u'Piso en avenida de los Angeles, 20'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/42/cb/16/231914205.jpg,http://www.idealista.com/38083990
1201,calle de lópez grass,1,es,{u'typology': u'flat'},Puente de Vallecas,True,GRASS 66,3,False,,False,False,40.3997076,-3.6567875,Madrid,Numancia,False,,23,rent,,690.0,10.0,35466804,flat,Madrid,3,False,70.0,good,"{u'subtitle': u'Numancia, Madrid', u'title': u'Piso en calle de lópez grass'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/69/0d/f1/181234494.jpg,http://www.idealista.com/35466804
1202,calle de Ramiro II,1,es,{u'typology': u'flat'},Chamberí,True,,7,False,True,False,False,40.4439045,-3.7053159,Madrid,Vallehermoso,False,,20,rent,,1100.0,15.0,38080395,flat,Madrid,1,False,75.0,good,"{u'subtitle': u'Vallehermoso, Madrid', u'title': u'Piso en calle de Ramiro II'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/65/b6/bb/230145790.jpg,http://www.idealista.com/38080395
1203,barrio Pueblo Nuevo,2,es,{u'typology': u'flat'},Ciudad Lineal,True,,7,False,True,False,False,40.4371996,-3.6364759,Madrid,Pueblo Nuevo,False,,23,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",1375.0,12.0,25304544,flat,Madrid,2,False,111.0,good,"{u'subtitle': u'Pueblo Nuevo, Madrid', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a5/af/c9/230218872.jpg,http://www.idealista.com/25304544
1204,GALILEO,2,es,"{u'subTypology': u'duplex', u'typology': u'flat'}",Chamberí,True,,6,False,True,False,False,40.4314127,-3.708855,Madrid,Arapiles,False,,30,rent,,1500.0,15.0,38078853,duplex,Madrid,3,False,97.0,good,"{u'subtitle': u'Arapiles, Madrid', u'title': u'Dúplex en GALILEO'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0b/5a/cd/230122625.jpg,http://www.idealista.com/38078853
1205,"calle Bausá, 19",2,es,{u'typology': u'flat'},Ciudad Lineal,True,,8,False,True,False,False,40.468525,-3.668387,Madrid,Costillares,False,,14,rent,,1000.0,14.0,38281836,flat,Madrid,2,True,69.0,renew,"{u'subtitle': u'Costillares, Madrid', u'title': u'Piso en calle Bausá, 19'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/55/51/233707414.jpg,http://www.idealista.com/38281836
1206,calle general alvarez de castro,2,es,{u'typology': u'flat'},Chamberí,True,Die058,4,False,True,False,False,40.435312,-3.7037858,Madrid,Trafalgar,False,,18,rent,,1700.0,13.0,38297473,flat,Madrid,2,False,130.0,good,"{u'subtitle': u'Trafalgar, Madrid', u'title': u'Piso en calle general alvarez de castro'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3e/3b/2a/234119873.jpg,http://www.idealista.com/38297473
1207,calle de Semisierra s/n,1,es,{u'typology': u'flat'},Los Negrales,True,Zona Los Negrales,2,False,False,False,False,40.6359182,-4.0194555,Collado Villalba,,False,,1,rent,,600.0,7.0,38385130,flat,Madrid,3,True,90.0,good,"{u'subtitle': u'Los Negrales, Collado Villalba', u'title': u'Piso en calle de Semisierra s/n'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3d/eb/2d/235703274.jpg,http://www.idealista.com/38385130
1208,"calle de Daoiz y Velarde, 12",1,es,{u'typology': u'flat'},Centro - Manguilla,True,,1,False,True,False,False,40.5859999,-4.1271112,El Escorial,,False,,4,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",530.0,8.0,38371805,flat,Madrid,1,True,68.0,good,"{u'subtitle': u'Centro - Manguilla, El Escorial', u'title': u'Piso en calle de Daoiz y Velarde, 12'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/43/e0/ac/235449546.jpg,http://www.idealista.com/38371805
1209,"calle Madrid, 21",2,es,"{u'subTypology': u'duplex', u'typology': u'flat'}",,True,,1,False,False,False,False,40.5596569,-4.0157421,Colmenarejo,,False,,4,rent,,500.0,6.0,28174848,duplex,Madrid,2,True,80.0,good,"{u'subtitle': u'Colmenarejo', u'title': u'Dúplex en calle Madrid, 21'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/78/81/b2/180198.jpg,http://www.idealista.com/28174848
1210,calle de Toledo,1,es,{u'typology': u'flat'},Arganzuela,True,02398,6,False,True,False,False,40.4039682,-3.7139949,Madrid,Imperial,False,,2,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",1250.0,19.0,38369360,flat,Madrid,1,False,66.0,good,"{u'subtitle': u'Imperial, Madrid', u'title': u'Piso en calle de Toledo'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f6/30/93/235407523.jpg,http://www.idealista.com/38369360
1211,arapiles s/n,1,es,{u'typology': u'flat'},Chamberí,False,Nordie050,3,False,True,False,False,40.4343911,-3.7067059,Madrid,Arapiles,False,,6,rent,,930.0,23.0,38366406,flat,Madrid,1,True,40.0,good,"{u'subtitle': u'Arapiles, Madrid', u'title': u'Piso en arapiles s/n'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/52/30/235356271.jpg,http://www.idealista.com/38366406
1212,"calle de Ángel Múgica, 30",1,es,{u'typology': u'flat'},Fuencarral,True,,5,False,False,False,False,40.4864577,-3.6872014,Madrid,Tres Olivos - Valverde,False,,4,rent,,700.0,10.0,38314145,flat,Madrid,3,True,70.0,good,"{u'subtitle': u'Tres Olivos - Valverde, Madrid', u'title': u'Piso en calle de Ángel Múgica, 30'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c0/1e/a6/234330874.jpg,http://www.idealista.com/38314145
1213,"calle de Atocha, 94",1,es,"{u'subTypology': u'penthouse', u'typology': u'flat'}",Centro,True,,5,False,True,False,False,40.4107047,-3.6961647,Madrid,Lavapiés-Embajadores,False,,5,rent,,1200.0,13.0,38363937,penthouse,Madrid,2,True,95.0,good,"{u'subtitle': u'Lavapiés-Embajadores, Madrid', u'title': u'Ático en calle de Atocha, 94'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9a/3f/32/235309869.jpg,http://www.idealista.com/38363937
1214,El Bosque,4,es,{u'typology': u'chalet'},El Bosque,False,2959-AL,3,False,,False,False,40.3927874,-3.9185681,Villaviciosa de Odón,,False,,8,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",2500.0,6.0,38360544,chalet,Madrid,4,False,443.0,,"{u'subtitle': u'El Bosque, Villaviciosa de Odón', u'title': u'Chalet'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b2/69/8d/130874607.jpg,http://www.idealista.com/38360544
1215,"povedilla, 7",1,es,{u'typology': u'flat'},Salamanca,True,GOYA,3,False,True,False,False,40.423836,-3.6703112,Madrid,Goya,False,,4,rent,,1200.0,17.0,38358981,flat,Madrid,2,True,70.0,good,"{u'subtitle': u'Goya, Madrid', u'title': u'Piso en povedilla, 7'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a5/85/5c/235223154.jpg,http://www.idealista.com/38358981
1216,"calle nanclares de oca, 24",2,es,{u'typology': u'flat'},San Blas,True,,2,False,True,False,False,40.4448187,-3.5766118,Madrid,Rejas,False,,5,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",850.0,10.0,32523978,flat,Madrid,2,True,85.0,good,"{u'subtitle': u'Rejas, Madrid', u'title': u'Piso en calle nanclares de oca, 24'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/02/ec/15/133687324.jpg,http://www.idealista.com/32523978
1217,"calle de Claudio Coello, 24",1,es,{u'typology': u'flat'},Salamanca,True,,3,False,True,False,False,40.4232362,-3.6866047,Madrid,Recoletos,False,,5,rent,,1200.0,26.0,38327108,flat,Madrid,1,True,47.0,good,"{u'subtitle': u'Recoletos, Madrid', u'title': u'Piso en calle de Claudio Coello, 24'}",https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/c5/f2/0c/234846731.jpg,http://www.idealista.com/38327108
1218,"calle de la Escalinata, 2",1,es,{u'typology': u'flat'},,True,,1,False,False,False,False,40.5005962,-4.2389732,Robledo de Chavela,,False,,4,rent,,330.0,4.0,25503559,flat,Madrid,2,True,80.0,good,"{u'subtitle': u'Robledo de Chavela', u'title': u'Piso en calle de la Escalinata, 2'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/af/85/90/31004307.jpg,http://www.idealista.com/25503559
1219,"avenida Reyes Catolicos, 1",1,es,{u'typology': u'flat'},La Alhóndiga,False,,3,False,False,False,False,40.3129232,-3.7385001,Getafe,,False,,5,rent,,250.0,4.0,38315032,flat,Madrid,3,True,70.0,good,"{u'subtitle': u'La Alhóndiga, Getafe', u'title': u'Piso en avenida Reyes Catolicos, 1'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/36/4b/a3/234349493.jpg,http://www.idealista.com/38315032
1220,"calle de Martín de los Heros, 53",0,es,"{u'subTypology': u'studio', u'typology': u'flat'}",Moncloa,False,,bj,False,True,False,False,40.4277289,-3.7165362,Madrid,Argüelles,False,,19,rent,,450.0,8.0,38341972,studio,Madrid,0,True,60.0,renew,"{u'subtitle': u'Argüelles, Madrid', u'title': u'Estudio en calle de Martín de los Heros, 53'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/20/f9/0c/234863100.jpg,http://www.idealista.com/38341972
1221,Encinar de los Reyes,3,es,{u'typology': u'flat'},Encinar de los Reyes,True,,1,False,True,False,False,40.5089605,-3.625525,La Moraleja,,False,,16,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",2600.0,15.0,33811750,flat,Madrid,3,False,170.0,good,"{u'subtitle': u'Encinar de los Reyes, La Moraleja', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/28/32/5c/153053137.jpg,http://www.idealista.com/33811750
1222,barrio Trafalgar,1,es,"{u'subTypology': u'studio', u'typology': u'flat'}",Chamberí,False,,3,False,False,False,False,40.429232,-3.7051574,Madrid,Trafalgar,False,,15,rent,,700.0,18.0,38340945,studio,Madrid,0,False,40.0,good,"{u'subtitle': u'Trafalgar, Madrid', u'title': u'Estudio'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1d/a3/50/234879527.jpg,http://www.idealista.com/38340945
1223,Encinar de los Reyes,3,es,{u'typology': u'flat'},Encinar de los Reyes,True,,bj,False,True,False,False,40.5077467,-3.6241209,La Moraleja,,False,,16,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",2950.0,16.0,36148879,flat,Madrid,2,False,185.0,good,"{u'subtitle': u'Encinar de los Reyes, La Moraleja', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/43/f6/46/192609767.jpg,http://www.idealista.com/36148879
1224,general diaz porlier,1,es,"{u'subTypology': u'studio', u'typology': u'flat'}",Salamanca,True,CM773-100317,4,False,True,False,False,40.4281435,-3.6776384,Madrid,Goya,False,,5,rent,,750.0,19.0,38339355,studio,Madrid,0,False,40.0,good,"{u'subtitle': u'Goya, Madrid', u'title': u'Estudio en general diaz porlier'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/18/79/e0/234816985.jpg,http://www.idealista.com/38339355
1225,barrio Palos de Moguer,1,es,{u'typology': u'flat'},Arganzuela,True,,2,False,True,False,False,40.4040206,-3.6980813,Madrid,Palos de Moguer,False,,11,rent,,875.0,16.0,38337297,flat,Madrid,1,False,55.0,good,"{u'subtitle': u'Palos de Moguer, Madrid', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/49/c5/8d/234782527.jpg,http://www.idealista.com/38337297
1226,"calle de Cervantes, 27",1,es,{u'typology': u'flat'},Norte - Universidad,True,,7,False,True,False,False,40.3284268,-3.8605525,Móstoles,,False,,1,rent,,750.0,9.0,38336613,flat,Madrid,3,True,80.0,good,"{u'subtitle': u'Norte - Universidad, Móstoles', u'title': u'Piso en calle de Cervantes, 27'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/af/4a/d4/234770857.jpg,http://www.idealista.com/38336613
1227,"irun, 23",1,es,"{u'subTypology': u'studio', u'typology': u'flat'}",Moncloa,True,,3,False,True,False,False,40.4226061,-3.7183333,Madrid,Argüelles,False,,7,rent,,1000.0,14.0,38335950,studio,Madrid,0,True,72.0,good,"{u'subtitle': u'Argüelles, Madrid', u'title': u'Estudio en irun, 23'}",https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/bf/df/76/234759449.jpg,http://www.idealista.com/38335950
1228,barrio Malasaña-Universidad,1,es,{u'typology': u'flat'},Centro,True,PLAZAESPAÑA1,1,False,True,False,False,40.4259578,-3.7099191,Madrid,Malasaña-Universidad,False,,13,rent,,1200.0,17.0,38332349,flat,Madrid,1,False,70.0,good,"{u'subtitle': u'Malasaña-Universidad, Madrid', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/07/ee/ec/234678029.jpg,http://www.idealista.com/38332349
1229,calle del Puerto de Maspalomas,1,es,{u'typology': u'flat'},Fuencarral,True,alquiler maspalomas,6,False,True,False,False,40.47631,-3.71246,Madrid,Pilar,False,,6,rent,,875.0,13.0,38325130,flat,Madrid,2,False,66.0,good,"{u'subtitle': u'Pilar, Madrid', u'title': u'Piso en calle del Puerto de Maspalomas'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/14/0b/8b/234543772.jpg,http://www.idealista.com/38325130
1230,barrio Sol,2,es,{u'typology': u'flat'},Centro,True,01437,4,False,True,False,True,40.4181304,-3.6996517,Madrid,Sol,False,,16,rent,,2000.0,17.0,38324359,flat,Madrid,2,False,120.0,good,"{u'subtitle': u'Sol, Madrid', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d8/76/81/234532288.jpg,http://www.idealista.com/38324359
1231,barrio Malasaña-Universidad,1,es,{u'typology': u'flat'},Centro,True,01247,3,False,True,False,True,40.4237,-3.704034,Madrid,Malasaña-Universidad,False,,15,rent,,2200.0,18.0,38324110,flat,Madrid,2,False,120.0,good,"{u'subtitle': u'Malasaña-Universidad, Madrid', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/09/e8/c8/234526556.jpg,http://www.idealista.com/38324110
1232,"paseo del Rey, 22",1,es,{u'typology': u'flat'},Moncloa,False,,7,False,True,False,False,40.4222884,-3.7189063,Madrid,Argüelles,False,,9,rent,,1350.0,12.0,38321790,flat,Madrid,2,True,110.0,good,"{u'subtitle': u'Argüelles, Madrid', u'title': u'Piso en paseo del Rey, 22'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/69/32/f1/234485829.jpg,http://www.idealista.com/38321790
1233,barrio Almagro,2,es,{u'typology': u'flat'},Chamberí,True,01473,1,False,True,False,True,40.4297876,-3.6955179,Madrid,Almagro,False,,18,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",2250.0,14.0,38321542,flat,Madrid,2,False,158.0,good,"{u'subtitle': u'Almagro, Madrid', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/95/c6/a3/234481800.jpg,http://www.idealista.com/38321542
1234,barrio Arapiles,1,es,{u'typology': u'flat'},Chamberí,False,W-A-2639,bj,False,True,False,False,40.4367222,-3.7078798,Madrid,Arapiles,False,,11,rent,,1300.0,14.0,38321319,flat,Madrid,2,False,95.0,good,"{u'subtitle': u'Arapiles, Madrid', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8f/43/97/234477993.jpg,http://www.idealista.com/38321319
1235,barrio Casco Histórico de Barajas,1,es,{u'typology': u'flat'},Barajas,True,651-A665,1,False,True,False,False,40.4720857,-3.5815087,Madrid,Casco Histórico de Barajas,False,,4,rent,,675.0,14.0,38315639,flat,Madrid,1,False,50.0,good,"{u'subtitle': u'Casco Histórico de Barajas, Madrid', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/90/ef/51/234361622.jpg,http://www.idealista.com/38315639
1236,barrio Almagro,2,es,{u'typology': u'flat'},Chamberí,True,01497,10,False,True,False,True,40.4340656,-3.6960804,Madrid,Almagro,False,,17,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",3100.0,27.0,38314466,flat,Madrid,2,False,115.0,good,"{u'subtitle': u'Almagro, Madrid', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/79/1c/33/234336902.jpg,http://www.idealista.com/38314466
1237,"calle Conde de Duque, 6",1,es,"{u'subTypology': u'studio', u'typology': u'flat'}",Centro,False,,3,False,True,False,False,40.4259124,-3.7112657,Madrid,Malasaña-Universidad,False,,28,rent,,900.0,36.0,38312999,studio,Madrid,0,True,25.0,good,"{u'subtitle': u'Malasaña-Universidad, Madrid', u'title': u'Estudio en calle Conde de Duque, 6'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/22/be/d5/234312490.jpg,http://www.idealista.com/38312999
1238,barrio Cuatro Caminos,1,es,{u'typology': u'flat'},Tetuán,True,,23,False,True,False,False,40.4524172,-3.6940224,Madrid,Cuatro Caminos,False,,14,rent,,1600.0,29.0,38312745,flat,Madrid,1,False,55.0,good,"{u'subtitle': u'Cuatro Caminos, Madrid', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1d/5b/f8/234311347.jpg,http://www.idealista.com/38312745
1239,barrio Arroyo del Fresno,5,es,"{u'subTypology': u'terracedHouse', u'typology': u'chalet'}",Fuencarral,False,01158,,False,,False,True,40.4902907,-3.7243682,Madrid,Arroyo del Fresno,False,,18,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",2500.0,8.0,38311985,chalet,Madrid,4,False,310.0,good,"{u'subtitle': u'Arroyo del Fresno, Madrid', u'title': u'Chalet adosado'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4d/48/18/234293782.jpg,http://www.idealista.com/38311985
1240,barrio Chueca-Justicia,1,es,{u'typology': u'flat'},Centro,False,01472,2,False,True,False,True,40.4213121,-3.6996804,Madrid,Chueca-Justicia,False,,14,rent,,1900.0,21.0,38311859,flat,Madrid,2,False,90.0,good,"{u'subtitle': u'Chueca-Justicia, Madrid', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a7/2b/10/234291731.jpg,http://www.idealista.com/38311859
1241,avenida de Bruselas,2,es,{u'typology': u'flat'},Salamanca,True,,1,False,True,False,False,40.4416726,-3.6634741,Madrid,Guindalera,False,,6,rent,,1800.0,9.0,38311377,flat,Madrid,3,False,200.0,good,"{u'subtitle': u'Guindalera, Madrid', u'title': u'Piso en avenida de Bruselas'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b6/be/78/234284050.jpg,http://www.idealista.com/38311377
1242,barrio Argüelles,1,es,"{u'subTypology': u'studio', u'typology': u'flat'}",Moncloa,True,W-A-2636,bj,False,False,False,False,40.4194777,-3.7186023,Madrid,Argüelles,False,,8,rent,,1050.0,30.0,38309678,studio,Madrid,0,False,35.0,good,"{u'subtitle': u'Argüelles, Madrid', u'title': u'Estudio'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9c/26/b3/234255180.jpg,http://www.idealista.com/38309678
1243,El Soto de la Moraleja,5,es,{u'typology': u'flat'},El Soto de la Moraleja,True,,bj,False,True,False,False,40.5189757,-3.6438878,La Moraleja,,False,,19,rent,"{u'parkingSpacePrice': 0.0, u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': False}",3500.0,14.0,34842749,flat,Madrid,6,False,256.0,good,"{u'subtitle': u'El Soto de la Moraleja, La Moraleja', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/45/57/99/170493983.jpg,http://www.idealista.com/34842749
1244,HOSPITAL DE SAN JOSE,2,es,{u'typology': u'flat'},Getafe Centro,True,#FHA1199/17R,2,False,True,False,False,40.3076257,-3.7291146,Getafe,,False,,3,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",900.0,11.0,38303128,flat,Madrid,3,False,85.0,good,"{u'subtitle': u'Getafe Centro, Getafe', u'title': u'Piso en HOSPITAL DE SAN JOSE'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f6/4f/73/234115848.jpg,http://www.idealista.com/38303128
1245,barrio Recoletos,3,es,"{u'subTypology': u'penthouse', u'typology': u'flat'}",Salamanca,True,10468,7,False,True,False,False,40.43071,-3.68469,Madrid,Recoletos,False,,16,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",2700.0,23.0,38302759,penthouse,Madrid,2,False,120.0,good,"{u'subtitle': u'Recoletos, Madrid', u'title': u'Ático'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/41/32/af/234109179.jpg,http://www.idealista.com/38302759
1246,barrio Palacio,1,es,{u'typology': u'flat'},Centro,True,10467,1,False,True,False,False,40.4120152,-3.7082617,Madrid,Palacio,False,,7,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",1550.0,17.0,38301806,flat,Madrid,1,False,92.0,good,"{u'subtitle': u'Palacio, Madrid', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b9/29/45/234094060.jpg,http://www.idealista.com/38301806
1247,"carretera del Mediodía, 44",3,es,{u'typology': u'flat'},Encinar de los Reyes,True,,1,False,True,False,False,40.5106642,-3.6501863,La Moraleja,,False,,25,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",2800.0,17.0,38301636,flat,Madrid,3,True,165.0,good,"{u'subtitle': u'Encinar de los Reyes, La Moraleja', u'title': u'Piso en carretera del Mediodía, 44'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/94/9b/13/190129024.jpg,http://www.idealista.com/38301636
1248,barrio Almagro,2,es,{u'typology': u'flat'},Chamberí,True,10464,10,False,True,False,False,40.4312656,-3.6947804,Madrid,Almagro,False,,13,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",3100.0,27.0,38299246,flat,Madrid,2,False,115.0,good,"{u'subtitle': u'Almagro, Madrid', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/87/e3/16/234053036.jpg,http://www.idealista.com/38299246
1249,calle del postigo de san martín,1,es,{u'typology': u'flat'},Centro,True,,1,False,True,False,False,40.4198811,-3.7080923,Madrid,Sol,False,,6,rent,,1000.0,17.0,34468008,flat,Madrid,1,False,60.0,good,"{u'subtitle': u'Sol, Madrid', u'title': u'Piso en calle del postigo de san martín'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/67/be/ce/165279163.jpg,http://www.idealista.com/34468008
1250,calle de Doctor Fleming,1,es,{u'typology': u'flat'},Chamartín,True,,6,False,True,False,False,40.4637091,-3.6879063,Madrid,Nueva España,False,,4,rent,,1000.0,13.0,38295934,flat,Madrid,1,False,75.0,good,"{u'subtitle': u'Nueva España, Madrid', u'title': u'Piso en calle de Doctor Fleming'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/13/5b/5f/233996782.jpg,http://www.idealista.com/38295934
