,address,bathrooms,country,detailedType,district,exterior,externalReference,floor,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,newDevelopmentFinished,numPhotos,operation,parkingSpace,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts,thumbnail,url
1544,barrio Sanchinarro,2,es,{u'typology': u'flat'},Hortaleza,False,W-02A1JC,3,False,True,False,False,40.4995808,-3.6537333,Madrid,Sanchinarro,False,,34,rent,,1100.0,15.0,37998837,flat,Madrid,2,False,75.0,,"{u'subtitle': u'Sanchinarro, Madrid', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/25/40/228671837.jpg,http://www.idealista.com/37998837
1545,calle Portomarín,3,es,"{u'subTypology': u'penthouse', u'typology': u'flat'}",Fuencarral,True,LHV1518,4,False,True,False,False,40.5063432,-3.6651116,Madrid,Las Tablas,False,,20,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",2700.0,16.0,37977611,penthouse,Madrid,5,False,174.0,good,"{u'subtitle': u'Las Tablas, Madrid', u'title': u'Ático en calle Portomarín'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/87/0b/72/228270130.jpg,http://www.idealista.com/37977611
1546,calle amara,2,es,{u'typology': u'flat'},Ciudad Lineal,False,102,3,False,,False,False,40.4442566,-3.6469778,Madrid,San Pascual,False,,39,rent,,1800.0,10.0,37974201,flat,Madrid,4,False,181.0,good,"{u'subtitle': u'San Pascual, Madrid', u'title': u'Piso en calle amara'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/46/af/63/231913153.jpg,http://www.idealista.com/37974201
1547,arturo soria,3,es,{u'typology': u'flat'},Ciudad Lineal,True,MR04,14,False,True,False,False,40.4777565,-3.6682507,Madrid,Costillares,False,,38,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",1700.0,11.0,38283803,flat,Madrid,4,False,150.0,good,"{u'subtitle': u'Costillares, Madrid', u'title': u'Piso en arturo soria'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fc/7b/47/233740630.jpg,http://www.idealista.com/38283803
1548,"calle Isla de Lobeira, 66",3,es,"{u'subTypology': u'terracedHouse', u'typology': u'chalet'}",Parque de la Coruña - Las Suertes,False,,,False,,False,False,40.6202427,-4.0187777,Collado Villalba,,False,,20,rent,,900.0,6.0,38282745,chalet,Madrid,4,True,140.0,good,"{u'subtitle': u'Parque de la Coruña - Las Suertes, Collado Villalba', u'title': u'Chalet adosado en calle Isla de Lobeira, 66'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/42/72/8c/233719455.jpg,http://www.idealista.com/38282745
1549,calle de Viriato,2,es,{u'typology': u'flat'},Chamberí,True,,3,False,True,False,False,40.4354709,-3.6958075,Madrid,Almagro,False,,36,rent,,1700.0,11.0,38280108,flat,Madrid,3,False,148.0,good,"{u'subtitle': u'Almagro, Madrid', u'title': u'Piso en calle de Viriato'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dd/68/94/233677349.jpg,http://www.idealista.com/38280108
1550,calle Villalar,2,es,"{u'subTypology': u'duplex', u'typology': u'flat'}",Salamanca,True,13,5,False,True,False,False,40.4192127,-3.6890574,Madrid,Recoletos,False,,29,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",1800.0,20.0,38278193,duplex,Madrid,1,False,90.0,good,"{u'subtitle': u'Recoletos, Madrid', u'title': u'Dúplex en calle Villalar'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/05/b1/a6/233646867.jpg,http://www.idealista.com/38278193
1551,población de campos,2,es,{u'typology': u'flat'},Fuencarral,True,,2,False,True,False,False,40.5046991,-3.6740175,Madrid,Las Tablas,False,,37,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",1350.0,11.0,33517026,flat,Madrid,3,False,120.0,good,"{u'subtitle': u'Las Tablas, Madrid', u'title': u'Piso en población de campos'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/72/e2/45/148246278.jpg,http://www.idealista.com/33517026
1552,calle de Fernández de la Hoz,1,es,{u'typology': u'flat'},Chamberí,True,7/796,6,False,True,False,False,40.4347333,-3.6957341,Madrid,Almagro,False,,20,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",1200.0,20.0,38276854,flat,Madrid,1,False,60.0,good,"{u'subtitle': u'Almagro, Madrid', u'title': u'Piso en calle de Fernández de la Hoz'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/28/42/36/233623985.jpg,http://www.idealista.com/38276854
1553,américo Castro,2,es,{u'typology': u'flat'},Hortaleza,True,MR523,4,False,True,False,False,40.5004196,-3.6534878,Madrid,Sanchinarro,False,,34,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",1450.0,14.0,38268940,flat,Madrid,3,False,104.0,good,"{u'subtitle': u'Sanchinarro, Madrid', u'title': u'Piso en américo Castro'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/54/98/3e/233476597.jpg,http://www.idealista.com/38268940
1554,"calle de Doctor Ramón Castroviejo, 65",1,es,"{u'subTypology': u'studio', u'typology': u'flat'}",Fuencarral,True,RE-13394,8,False,True,False,False,40.4735466,-3.7246578,Madrid,Peñagrande,False,,18,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",737.0,16.0,38268841,studio,Madrid,0,True,45.0,good,"{u'subtitle': u'Peñagrande, Madrid', u'title': u'Estudio en calle de Doctor Ramón Castroviejo, 65'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/25/1c/28/233476077.jpg,http://www.idealista.com/38268841
1555,calle Juan de Toledo,2,es,{u'typology': u'flat'},Abantos - Carmelitas,True,"JUAN DE TOLEDO, 31",1,False,True,False,False,40.5956385,-4.1378702,San Lorenzo de el Escorial,,False,,20,rent,,790.0,8.0,38267015,flat,Madrid,3,False,100.0,good,"{u'subtitle': u'Abantos - Carmelitas, San Lorenzo de el Escorial', u'title': u'Piso en calle Juan de Toledo'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/64/1c/6f/233445964.jpg,http://www.idealista.com/38267015
1556,calle Villaescusa,1,es,{u'typology': u'flat'},Ciudad Lineal,True,,3,False,True,False,False,40.4230251,-3.6330587,Madrid,Pueblo Nuevo,False,,20,rent,"{u'parkingSpacePrice': 60.0, u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': False}",980.0,12.0,38266968,flat,Madrid,3,False,82.0,good,"{u'subtitle': u'Pueblo Nuevo, Madrid', u'title': u'Piso en calle Villaescusa'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e8/53/be/233445223.jpg,http://www.idealista.com/38266968
1557,calle Honduras,3,es,"{u'subTypology': u'terracedHouse', u'typology': u'chalet'}",Hispanoamérica - Comunidades,False,3415-01226,,False,,False,False,40.1833731,-3.6935526,Valdemoro,,False,,30,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",1000.0,5.0,38266438,chalet,Madrid,3,False,200.0,good,"{u'subtitle': u'Hispanoamérica - Comunidades, Valdemoro', u'title': u'Chalet adosado en calle Honduras'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/07/a2/65/233436441.jpg,http://www.idealista.com/38266438
1558,ronda de la Sacedilla,2,es,{u'typology': u'flat'},Zona Carretera del Plantío,True,"RONDA DE LA SACEDILLA, 12",bj,False,True,False,False,40.4774397,-3.8448683,Majadahonda,,False,,33,rent,,1850.0,13.0,38266306,flat,Madrid,3,False,145.0,good,"{u'subtitle': u'Zona Carretera del Plantío, Majadahonda', u'title': u'Piso en ronda de la Sacedilla'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9b/ec/05/233434722.jpg,http://www.idealista.com/38266306
1559,avenida de Nuevo Versalles,2,es,{u'typology': u'flat'},Loranca,True,"NUEVO VERSALLES, 235",9,False,True,False,False,40.2965258,-3.8303058,Fuenlabrada,,False,,24,rent,,750.0,8.0,38259604,flat,Madrid,4,False,100.0,good,"{u'subtitle': u'Loranca, Fuenlabrada', u'title': u'Piso en avenida de Nuevo Versalles'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e3/71/e1/233381359.jpg,http://www.idealista.com/38259604
1560,avenida de los Arces,2,es,{u'typology': u'flat'},Hortaleza,True,,2,False,True,False,False,40.4563091,-3.6204196,Madrid,Palomas,False,,24,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",1900.0,12.0,38258003,flat,Madrid,4,False,157.0,good,"{u'subtitle': u'Palomas, Madrid', u'title': u'Piso en avenida de los Arces'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/25/1d/7b/233364359.jpg,http://www.idealista.com/38258003
1561,juan Ramón Jiménez,1,es,{u'typology': u'flat'},Chamartín,True,100107/EV,6,False,True,False,False,40.4590648,-3.6869093,Madrid,Bernabéu-Hispanoamérica,False,,21,rent,,1300.0,15.0,38257215,flat,Madrid,1,False,85.0,good,"{u'subtitle': u'Bernabéu-Hispanoamérica, Madrid', u'title': u'Piso en juan Ramón Jiménez'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/47/81/4b/233358160.jpg,http://www.idealista.com/38257215
1562,calle de los Caños,1,es,{u'typology': u'flat'},,True,A1089-MAN,2,False,False,False,False,40.7266921,-3.8631509,Manzanares el Real,,False,,24,rent,,500.0,7.0,38257015,flat,Madrid,2,False,70.0,good,"{u'subtitle': u'Manzanares el Real', u'title': u'Piso en calle de los Caños'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/07/1f/233354782.jpg,http://www.idealista.com/38257015
1563,calle Prado de la Bodega,5,es,"{u'subTypology': u'independantHouse', u'typology': u'chalet'}",Somosaguas,False,,,False,,False,False,40.422604,-3.7970932,Pozuelo de Alarcón,Somosaguas,False,,35,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",4000.0,9.0,38256701,chalet,Madrid,6,False,450.0,good,"{u'subtitle': u'Somosaguas, Pozuelo de Alarcón', u'title': u'Casa independiente en calle Prado de la Bodega'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f6/a0/e2/197710580.jpg,http://www.idealista.com/38256701
1564,calle de Lagasca,2,es,{u'typology': u'flat'},Salamanca,True,"LAGASCA, 7",4,False,True,False,False,40.422861,-3.6864949,Madrid,Recoletos,False,,37,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",4000.0,18.0,38256642,flat,Madrid,4,False,220.0,good,"{u'subtitle': u'Recoletos, Madrid', u'title': u'Piso en calle de Lagasca'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ee/fb/50/233349007.jpg,http://www.idealista.com/38256642
1565,calle de albadalejo,2,es,{u'typology': u'flat'},San Blas,True,0100244,5,False,True,False,False,40.43709,-3.61948,Madrid,Simancas,False,,23,rent,,950.0,11.0,38254691,flat,Madrid,2,False,85.0,good,"{u'subtitle': u'Simancas, Madrid', u'title': u'Piso en calle de albadalejo'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2c/4b/7a/233297419.jpg,http://www.idealista.com/38254691
1566,plaza mariana pineda,1,es,{u'typology': u'flat'},Puente de Vallecas,True,PH292,1,False,True,False,False,40.3941383,-3.6567398,Madrid,Numancia,False,,39,rent,,990.0,12.0,38252097,flat,Madrid,2,False,85.0,good,"{u'subtitle': u'Numancia, Madrid', u'title': u'Piso en plaza mariana pineda'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0d/ac/31/233247600.jpg,http://www.idealista.com/38252097
1567,DEL PERAL,3,es,"{u'subTypology': u'terracedHouse', u'typology': u'chalet'}",Coimbra - Guadarrama,False,,,False,,False,False,40.3154111,-3.9270712,Móstoles,,False,,21,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",1000.0,4.0,38250172,chalet,Madrid,3,False,269.0,good,"{u'subtitle': u'Coimbra - Guadarrama, Móstoles', u'title': u'Chalet adosado en DEL PERAL'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4e/1a/b1/233214091.jpg,http://www.idealista.com/38250172
1568,calle Ervigio,1,es,{u'typology': u'flat'},Carabanchel,True,"ERVIGIO, 1",4,False,True,False,False,40.3948672,-3.7304423,Madrid,San Isidro,False,,28,rent,,650.0,10.0,38248872,flat,Madrid,3,False,65.0,good,"{u'subtitle': u'San Isidro, Madrid', u'title': u'Piso en calle Ervigio'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fe/44/4c/233194536.jpg,http://www.idealista.com/38248872
1569,"paseo de la castellana, 193",1,es,{u'typology': u'flat'},Tetuán,True,castellana testa,8,False,True,False,False,40.4675351,-3.6895146,Madrid,Ventilla-Almenara,False,,15,rent,,1180.0,10.0,38248758,flat,Madrid,2,True,114.0,good,"{u'subtitle': u'Ventilla-Almenara, Madrid', u'title': u'Piso en paseo de la castellana, 193'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a6/6c/9c/233697361.jpg,http://www.idealista.com/38248758
1570,avenida de Pablo VI,3,es,{u'typology': u'flat'},Zona Avenida Europa,True,3406-01566,1,False,True,False,False,40.4289985,-3.8123196,Pozuelo de Alarcón,Zona Avenida Europa,False,,31,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",1500.0,11.0,38132559,flat,Madrid,4,False,140.0,good,"{u'subtitle': u'Zona Avenida Europa, Pozuelo de Alarcón', u'title': u'Piso en avenida de Pablo VI'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/66/a0/d3/233233859.jpg,http://www.idealista.com/38132559
1571,calle Velázquez,5,es,{u'typology': u'flat'},Salamanca,True,,1,False,True,False,False,40.4278233,-3.6818279,Madrid,Recoletos,False,,28,rent,,5500.0,18.0,38244762,flat,Madrid,5,False,300.0,good,"{u'subtitle': u'Recoletos, Madrid', u'title': u'Piso en calle Velázquez'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/53/e8/0f/233129295.jpg,http://www.idealista.com/38244762
1572,paseo de la Castellana,5,es,{u'typology': u'flat'},Chamartín,True,Ant-164,3,False,True,False,False,40.4506453,-3.6892205,Madrid,El Viso,False,,33,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",6500.0,15.0,38244599,flat,Madrid,5,False,420.0,good,"{u'subtitle': u'El Viso, Madrid', u'title': u'Piso en paseo de la Castellana'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d3/ba/6a/233125688.jpg,http://www.idealista.com/38244599
1573,calle albalá,2,es,{u'typology': u'flat'},San Blas,True,01-00242,1,False,True,False,False,40.4376952,-3.6164715,Madrid,Simancas,False,,22,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",1400.0,10.0,38239641,flat,Madrid,4,False,134.0,good,"{u'subtitle': u'Simancas, Madrid', u'title': u'Piso en calle albalá'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9b/3f/31/233297375.jpg,http://www.idealista.com/38239641
1574,paseo de la Castellana,3,es,{u'typology': u'flat'},Chamartín,True,A13700,3,False,True,False,False,40.4603704,-3.6896717,Madrid,Nueva España,False,,40,rent,,1650.0,13.0,38233872,flat,Madrid,4,False,125.0,good,"{u'subtitle': u'Nueva España, Madrid', u'title': u'Piso en paseo de la Castellana'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ef/1f/d5/232955946.jpg,http://www.idealista.com/38233872
1575,avenida del general perón,2,es,{u'typology': u'flat'},Tetuán,True,PG563,1,False,True,False,False,40.4528417,-3.7006725,Madrid,Cuatro Caminos,False,,33,rent,,1600.0,16.0,34455673,flat,Madrid,3,False,100.0,good,"{u'subtitle': u'Cuatro Caminos, Madrid', u'title': u'Piso en avenida del general perón'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9c/a4/9e/172383014.jpg,http://www.idealista.com/34455673
1576,Miramadrid,2,es,{u'typology': u'flat'},Miramadrid,True,1006,bj,False,True,False,False,40.5021731,-3.5165765,Paracuellos de Jarama,,False,,32,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",850.0,10.0,38231333,flat,Madrid,2,False,85.0,good,"{u'subtitle': u'Miramadrid, Paracuellos de Jarama', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/26/9c/90/233380501.jpg,http://www.idealista.com/38231333
1577,calle Doctor Castelo,3,es,"{u'subTypology': u'penthouse', u'typology': u'flat'}",Retiro,True,28-292-2050,8,False,True,False,False,40.4197461,-3.6736441,Madrid,Ibiza,False,,63,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",3500.0,20.0,38231116,penthouse,Madrid,4,False,175.0,good,"{u'subtitle': u'Ibiza, Madrid', u'title': u'Ático en calle Doctor Castelo'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d2/fd/10/232887514.jpg,http://www.idealista.com/38231116
1578,calle de Vicente Blasco Ibáñez,2,es,{u'typology': u'flat'},Hortaleza,True,1723_ACCAVD,bj,False,True,False,False,40.5037493,-3.6520992,Madrid,Sanchinarro,False,,62,rent,,1300.0,13.0,38227382,flat,Madrid,2,False,102.0,good,"{u'subtitle': u'Sanchinarro, Madrid', u'title': u'Piso en calle de Vicente Blasco Ibáñez'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/37/a3/ca/234122893.jpg,http://www.idealista.com/38227382
1579,"calle Olivar, 6",1,es,{u'typology': u'flat'},Centro,True,0447,3,False,False,False,False,40.4118202,-3.7017364,Madrid,Lavapiés-Embajadores,False,,23,rent,,1250.0,14.0,34718966,flat,Madrid,2,True,90.0,good,"{u'subtitle': u'Lavapiés-Embajadores, Madrid', u'title': u'Piso en calle Olivar, 6'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bd/c7/4d/168494259.jpg,http://www.idealista.com/34718966
1580,paseo Talleres,1,es,{u'typology': u'flat'},Villaverde,True,AlquilerPaseoTalleres,3,False,False,False,False,40.3459095,-3.7033076,Madrid,San Andrés,False,,23,rent,,550.0,10.0,38224772,flat,Madrid,3,False,56.0,good,"{u'subtitle': u'San Andrés, Madrid', u'title': u'Piso en paseo Talleres'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/af/27/1e/232758369.jpg,http://www.idealista.com/38224772
1581,calle Eduardo Torroja,3,es,"{u'subTypology': u'terracedHouse', u'typology': u'chalet'}",La Garena,False,CA-07197,,False,,False,False,40.4818202,-3.3975082,Alcalá de Henares,,False,,32,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",1270.0,7.0,38224523,chalet,Madrid,4,False,190.0,good,"{u'subtitle': u'La Garena, Alcalá de Henares', u'title': u'Chalet adosado en calle Eduardo Torroja'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/41/4f/ac/232754523.jpg,http://www.idealista.com/38224523
1582,"calle Avendaño, 14",2,es,"{u'subTypology': u'independantHouse', u'typology': u'chalet'}",Retiro,False,,,False,,False,True,40.4096086,-3.6722883,Madrid,Niño Jesús,False,,29,rent,,2600.0,10.0,38219171,chalet,Madrid,5,True,270.0,good,"{u'subtitle': u'Niño Jesús, Madrid', u'title': u'Casa independiente en calle Avendaño, 14'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d9/e8/ca/232667437.jpg,http://www.idealista.com/38219171
1583,"calle Sauco, 8",1,es,{u'typology': u'flat'},Tetuán,True,alq-sau8,2,False,True,False,False,40.4605691,-3.7055143,Madrid,Berruguete,False,,27,rent,,850.0,11.0,38136791,flat,Madrid,2,True,75.0,good,"{u'subtitle': u'Berruguete, Madrid', u'title': u'Piso en calle Sauco, 8'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4d/14/a1/231274452.jpg,http://www.idealista.com/38136791
1584,calle de maría de las mercedes de borbón,2,es,{u'typology': u'flat'},Hortaleza,True,674,6,False,True,False,False,40.4908192,-3.6128789,Madrid,Valdebebas - Valdefuentes,False,,21,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",1550.0,11.0,38133283,flat,Madrid,3,False,147.0,good,"{u'subtitle': u'Valdebebas - Valdefuentes, Madrid', u'title': u'Piso en calle de maría de las mercedes de borbón'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/61/9f/42/234152144.jpg,http://www.idealista.com/38133283
1585,"calle de Valdelasierra, 13",2,es,{u'typology': u'flat'},Arganzuela,True,IF-VALDELASIERRA1300,3,False,True,False,True,40.3978049,-3.7050751,Madrid,Acacias,False,,61,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",1300.0,11.0,38092399,flat,Madrid,3,True,119.0,good,"{u'subtitle': u'Acacias, Madrid', u'title': u'Piso en calle de Valdelasierra, 13'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/07/7b/11/230388618.jpg,http://www.idealista.com/38092399
1586,"calle Diego de León, 40",1,es,{u'typology': u'flat'},Salamanca,True,M-46-00132,3,False,True,False,False,40.4346771,-3.6803258,Madrid,Castellana,False,,22,rent,,2400.0,20.0,26604792,flat,Madrid,2,True,120.0,good,"{u'subtitle': u'Castellana, Madrid', u'title': u'Piso en calle Diego de León, 40'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a9/ab/da/44360030.jpg,http://www.idealista.com/26604792
1587,"calle del General Zabala, 3",2,es,"{u'subTypology': u'penthouse', u'typology': u'flat'}",Chamartín,True,1701095,3,False,True,False,False,40.4426037,-3.6745525,Madrid,Prosperidad,False,,23,rent,,1350.0,14.0,37984429,penthouse,Madrid,2,True,99.0,good,"{u'subtitle': u'Prosperidad, Madrid', u'title': u'Ático en calle del General Zabala, 3'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7d/6d/0e/228408680.jpg,http://www.idealista.com/37984429
1588,"calle de Toledo, 120",1,es,{u'typology': u'flat'},Arganzuela,True,,3,False,True,True,False,40.4059778,-3.7123039,Madrid,Imperial,False,,13,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",1050.0,21.0,38290596,flat,Madrid,1,True,51.0,good,"{u'subtitle': u'Imperial, Madrid', u'title': u'Piso en calle de Toledo, 120'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/51/39/03/233885355.jpg,http://www.idealista.com/38290596
1589,calle rafael bergamín,2,es,{u'typology': u'flat'},Ciudad Lineal,True,287,8,False,True,False,False,40.4489486,-3.6615579,Madrid,San Juan Bautista,False,,19,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",1400.0,15.0,32838838,flat,Madrid,2,False,95.0,good,"{u'subtitle': u'San Juan Bautista, Madrid', u'title': u'Piso en calle rafael bergamín'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b5/22/3a/202261019.jpg,http://www.idealista.com/32838838
1590,travesía leganés,1,es,"{u'subTypology': u'studio', u'typology': u'flat'}",Villaverde,True,VM12-Travesía de Leganés,1,False,,False,False,40.3442706,-3.7120183,Madrid,San Andrés,False,,9,rent,,600.0,7.0,38265279,studio,Madrid,0,False,85.0,good,"{u'subtitle': u'San Andrés, Madrid', u'title': u'Estudio en travesía leganés'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f5/05/7b/233418801.jpg,http://www.idealista.com/38265279
1591,barrio Almagro,4,es,{u'typology': u'flat'},Chamberí,True,,4,False,True,True,False,40.4255313,-3.6910688,Madrid,Almagro,False,,6,rent,,5000.0,17.0,38249122,flat,Madrid,5,False,300.0,good,"{u'subtitle': u'Almagro, Madrid', u'title': u'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/17/71/0c/233197150.jpg,http://www.idealista.com/38249122
1592,"calle Mercedes Formica, 1",1,es,"{u'subTypology': u'penthouse', u'typology': u'flat'}",Montecillo - Pinar de las Rozas,True,4269,3,False,True,False,False,40.5016181,-3.8850207,Las Rozas de Madrid,Montecillo - Pinar de las Rozas,False,,12,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",950.0,7.0,38246882,penthouse,Madrid,1,True,130.0,good,"{u'subtitle': u'Montecillo - Pinar de las Rozas, Las Rozas de Madrid', u'title': u'Ático en calle Mercedes Formica, 1'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5b/4f/06/233165106.jpg,http://www.idealista.com/38246882
1593,"calle San Juan de Avila, 6",1,es,{u'typology': u'flat'},Ciudad Lineal,True,3362,1,False,True,False,True,40.469604,-3.6673757,Madrid,Costillares,False,,11,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",830.0,14.0,26435234,flat,Madrid,2,True,60.0,good,"{u'subtitle': u'Costillares, Madrid', u'title': u'Piso en calle San Juan de Avila, 6'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/da/fc/ff/42020220.jpg,http://www.idealista.com/26435234
1594,"calle iglesia, 7",1,es,{u'typology': u'flat'},Carabanchel,True,,2,False,False,True,False,40.3957764,-3.7176567,Madrid,Opañel,False,,14,rent,,900.0,13.0,34315456,flat,Madrid,2,True,67.0,good,"{u'subtitle': u'Opañel, Madrid', u'title': u'Piso en calle iglesia, 7'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2d/a2/40/232926787.jpg,http://www.idealista.com/34315456
1595,"calle Garganchon, 231",1,es,{u'typology': u'flat'},Barajas,True,4272,2,False,False,False,False,40.45092,-3.58267,Madrid,Aeropuerto,False,,9,rent,,650.0,13.0,38231469,flat,Madrid,2,True,50.0,good,"{u'subtitle': u'Aeropuerto, Madrid', u'title': u'Piso en calle Garganchon, 231'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7c/e5/0f/232891038.jpg,http://www.idealista.com/38231469
1596,"calle de Aguilar del Río, 9",1,es,{u'typology': u'flat'},Carabanchel,True,4170,1,False,True,False,False,40.3705247,-3.7591947,Madrid,Buena Vista,False,,19,rent,,600.0,9.0,35741912,flat,Madrid,2,True,64.0,good,"{u'subtitle': u'Buena Vista, Madrid', u'title': u'Piso en calle de Aguilar del Río, 9'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/af/cf/2a/185991842.jpg,http://www.idealista.com/35741912
1597,"cefeo, 18",2,es,{u'typology': u'flat'},Sur,True,,1,False,True,False,False,40.3054599,-3.86975,Móstoles,,False,,23,rent,"{u'hasParkingSpace': True, u'isParkingSpaceIncludedInPrice': True}",605.0,8.0,38195708,flat,Madrid,2,True,75.0,good,"{u'subtitle': u'Sur, Móstoles', u'title': u'Piso en cefeo, 18'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/12/a6/e4/232298316.jpg,http://www.idealista.com/38195708
