,neighbourhood_group_cleansed,availability_30,is_location_exact,host_identity_verified,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,price,Price_Person_Night,room_type,security_deposit,cleaning_fee,number_of_reviews,cancellation_policy,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_value,extra_people,guests_included,accommodates,host_is_superhost,instant_bookable
5195,Centro,2,f,t,1.0,1.0,2.0,2,1125,58.5805,29.29025,Entire_home/apt,187.7757957,23.4719744625,45,moderate,7.71,89.0,9.0,9.0,16.899821613,2,3,f,t
5196,Centro,2,t,f,1.0,1.0,3.0,4,1125,64.9711,21.6570333333,Entire_home/apt,187.7757957,37.55515914,18,moderate,0.59,91.0,9.0,9.0,14.0831846775,3,4,f,t
5197,Centro,14,t,t,1.0,2.0,3.0,3,365,108.6402,108.6402,Entire_home/apt,281.66369355,48.821706882,2,strict,0.09,80.0,7.0,7.0,10.3276687635,1,6,f,f
5198,Centro,13,t,t,1.5,1.0,1.0,1,15,47.9295,47.9295,Private room,0.0,0.0,0,moderate,0.0,0.0,0.0,0.0,9.388789785,1,2,f,t
5199,Centro,2,f,t,1.0,1.0,2.0,2,1125,84.1429,84.1429,Entire_home/apt,0.0,18.77757957,37,flexible,5.41,94.0,10.0,9.0,0.0,1,4,f,t
5200,Centro,1,t,t,1.0,1.0,1.0,1,29,39.4087,19.70435,Private room,0.0,9.388789785,64,strict,8.53,96.0,10.0,10.0,9.388789785,2,3,t,t
5201,Centro,3,t,t,2.0,2.0,3.0,2,30,146.9838,36.74595,Entire_home/apt,187.7757957,28.166369355,23,strict,5.56,88.0,9.0,9.0,9.388789785,4,6,f,f
5202,Centro,6,f,t,1.0,1.0,1.0,1,300,79.8825,79.8825,Entire_home/apt,93.88789785,28.166369355,103,strict,6.14,94.0,10.0,9.0,0.0,1,2,t,f
5203,Centro,2,f,t,1.0,1.0,1.0,3,31,30.8879,30.8879,Private room,0.0,18.77757957,39,strict,1.76,97.0,10.0,10.0,14.0831846775,1,2,t,f
5204,Centro,4,t,t,1.0,1.0,3.0,2,1125,74.557,24.8523333333,Entire_home/apt,93.88789785,27.2274903765,100,strict,4.52,92.0,9.0,9.0,9.388789785,3,4,f,t
5205,Centro,2,t,f,1.0,1.0,2.0,1,1125,57.5154,28.7577,Entire_home/apt,93.88789785,28.166369355,73,flexible,6.26,99.0,10.0,10.0,18.77757957,2,4,t,t
5206,Centro,6,f,t,1.0,1.0,2.0,1,1125,63.906,63.906,Entire_home/apt,0.0,6.5721528495,41,strict,6.31,86.0,9.0,9.0,0.0,1,3,f,t
5207,Centro,4,t,t,1.0,1.0,2.0,2,1125,62.8409,31.42045,Entire_home/apt,0.0,23.4719744625,228,strict,4.23,98.0,10.0,10.0,16.899821613,2,4,t,t
5208,Centro,5,t,t,1.0,2.0,3.0,2,180,90.5335,45.26675,Entire_home/apt,93.88789785,37.55515914,102,strict,2.09,92.0,9.0,9.0,9.388789785,2,5,t,f
5209,Centro,5,f,t,1.0,1.0,3.0,1,1125,105.4449,26.361225,Entire_home/apt,187.7757957,0.0,77,moderate,5.53,93.0,10.0,9.0,11.266547742,4,6,f,t
5210,Centro,7,t,f,1.0,2.0,4.0,2,1125,63.906,31.953,Entire_home/apt,0.0,37.55515914,51,strict,3.05,91.0,9.0,9.0,18.77757957,2,5,f,t
5211,Centro,14,t,t,1.0,1.0,2.0,2,1125,87.3382,43.6691,Entire_home/apt,86.376866022,28.166369355,2,moderate,0.62,100.0,10.0,10.0,10.3276687635,2,4,f,f
5212,Centro,3,t,f,1.0,1.0,1.0,1,1125,106.51,53.255,Entire_home/apt,140.831846775,28.166369355,47,strict,5.02,94.0,10.0,10.0,0.0,2,4,f,t
5213,Centro,10,f,f,2.0,3.0,5.0,1,1125,117.161,117.161,Entire_home/apt,0.0,0.0,0,flexible,0.0,0.0,0.0,0.0,0.0,1,5,f,f
5214,Centro,9,f,t,1.0,2.0,2.0,3,2000,95.859,23.96475,Entire_home/apt,140.831846775,18.77757957,1,moderate,0.09,80.0,8.0,8.0,9.388789785,4,6,f,f
5215,Centro,4,t,f,1.0,1.0,2.0,2,1125,79.8825,39.94125,Entire_home/apt,164.303821237,18.77757957,4,moderate,3.24,100.0,10.0,10.0,14.0831846775,2,4,f,t
5216,Centro,2,t,f,2.0,2.0,5.0,2,365,165.0905,41.272625,Entire_home/apt,469.43948925,0.0,18,strict,0.69,93.0,10.0,9.0,18.77757957,4,8,f,f
5217,Centro,9,t,t,1.0,1.0,1.0,1,7,37.2785,37.2785,Private room,0.0,0.0,66,moderate,2.77,96.0,10.0,10.0,11.266547742,1,2,f,f
5218,Centro,16,t,t,1.0,1.0,2.0,1,1125,74.557,74.557,Entire_home/apt,0.0,6.5721528495,2,strict,2.0,80.0,10.0,9.0,0.0,1,4,f,t
5219,Centro,10,f,t,1.0,1.0,1.0,2,1125,74.557,37.2785,Entire_home/apt,0.0,0.0,25,flexible,0.88,92.0,9.0,9.0,9.388789785,2,4,t,f
5220,Centro,16,f,f,2.0,1.0,1.0,2,1125,95.859,95.859,Private room,0.0,0.0,12,strict,0.64,90.0,9.0,9.0,0.0,1,2,f,f
5221,Centro,7,t,t,2.0,1.0,1.0,7,1125,38.3436,38.3436,Private room,187.7757957,28.166369355,0,strict,0.0,0.0,0.0,0.0,0.0,1,1,f,f
5222,Centro,0,t,t,1.0,2.0,3.0,2,180,90.5335,45.26675,Entire_home/apt,0.0,18.77757957,174,moderate,8.17,95.0,10.0,10.0,14.0831846775,2,6,f,t
5223,Centro,2,t,f,1.0,0.0,1.0,1,30,51.1248,25.5624,Entire_home/apt,0.0,7.511031828,123,strict,8.81,91.0,9.0,9.0,9.388789785,2,2,f,t
5224,Centro,6,t,t,1.0,1.0,1.0,1,1125,127.812,63.906,Entire_home/apt,93.88789785,32.8607642475,3,strict,0.54,100.0,10.0,10.0,22.533095484,2,7,f,f
5225,Centro,10,f,t,1.0,2.0,5.0,2,1125,95.859,47.9295,Entire_home/apt,0.0,28.166369355,78,strict,4.06,99.0,10.0,10.0,18.77757957,2,7,t,t
5226,Centro,11,t,f,1.0,1.0,2.0,3,90,89.4684,44.7342,Entire_home/apt,93.88789785,37.55515914,34,flexible,1.77,87.0,9.0,9.0,8.4499108065,2,4,f,t
5227,Centro,13,t,t,1.0,1.0,1.0,3,1125,95.859,47.9295,Entire_home/apt,93.88789785,28.166369355,63,moderate,1.79,91.0,10.0,9.0,9.388789785,2,4,f,t
5228,Centro,9,t,f,1.5,2.0,3.0,1,1125,133.1375,33.284375,Entire_home/apt,0.0,42.2495540325,223,strict,4.06,93.0,9.0,9.0,14.0831846775,4,6,f,t
5229,Centro,4,t,t,1.0,0.0,1.0,4,1125,73.4919,73.4919,Entire_home/apt,0.0,28.166369355,6,moderate,0.27,97.0,9.0,10.0,0.0,1,2,f,f
5230,Centro,9,t,f,1.0,2.0,3.0,3,1125,149.114,49.7046666667,Entire_home/apt,0.0,28.166369355,44,flexible,1.03,99.0,10.0,10.0,11.266547742,3,4,t,t
5231,Centro,1,t,f,1.0,0.0,1.0,1,30,42.604,21.302,Entire_home/apt,0.0,8.4499108065,89,strict,8.4,88.0,9.0,9.0,9.388789785,2,2,f,t
5232,Centro,12,t,t,2.0,2.0,4.0,2,1125,148.0489,37.012225,Entire_home/apt,0.0,36.6162801615,83,strict,4.32,92.0,9.0,9.0,17.8387005915,4,8,f,t
5233,Centro,12,t,f,1.0,1.0,1.0,2,1125,117.161,58.5805,Entire_home/apt,90.132381936,28.166369355,7,flexible,4.29,94.0,10.0,10.0,14.0831846775,2,4,f,t
5234,Centro,13,t,t,1.0,1.0,2.0,3,1125,63.906,31.953,Entire_home/apt,0.0,14.0831846775,1,moderate,1.0,100.0,10.0,10.0,11.266547742,2,4,f,t
5235,Centro,11,t,f,1.0,1.0,5.0,2,2,154.4395,154.4395,Entire_home/apt,0.0,0.0,1,moderate,0.04,100.0,8.0,10.0,0.0,1,5,f,f
5236,Centro,6,t,f,1.0,1.0,4.0,2,20,106.51,106.51,Entire_home/apt,0.0,0.0,2,moderate,0.06,80.0,8.0,8.0,0.0,1,4,f,f
5237,Centro,1,t,t,1.0,0.0,1.0,4,365,84.1429,84.1429,Entire_home/apt,187.7757957,30.9830062905,4,moderate,0.63,90.0,8.0,10.0,0.0,1,2,f,t
5238,Centro,4,t,t,1.0,1.0,2.0,1,1125,50.0597,25.02985,Entire_home/apt,0.0,0.0,41,moderate,8.72,93.0,10.0,9.0,18.77757957,2,3,f,t
5239,Centro,6,t,t,1.0,1.0,1.0,3,365,71.3617,35.68085,Entire_home/apt,93.88789785,44.1273119895,71,flexible,2.05,92.0,10.0,9.0,9.388789785,2,4,f,t
5240,Centro,13,t,f,1.0,1.0,1.0,1,1125,69.2315,69.2315,Entire_home/apt,0.0,0.0,22,flexible,2.04,89.0,10.0,9.0,18.77757957,1,3,f,f
5241,Centro,17,t,t,2.0,2.0,8.0,2,1125,104.3798,104.3798,Entire_home/apt,281.66369355,46.943948925,50,strict,1.39,93.0,9.0,9.0,22.533095484,1,10,f,t
5242,Centro,16,t,t,1.0,1.0,2.0,3,1125,74.557,37.2785,Entire_home/apt,0.0,28.166369355,7,moderate,0.4,77.0,9.0,9.0,9.388789785,2,4,f,f
5243,Centro,8,t,t,2.0,2.0,3.0,3,1125,149.114,37.2785,Entire_home/apt,281.66369355,37.55515914,4,strict,1.94,100.0,10.0,10.0,18.77757957,4,6,f,t
5244,Centro,12,t,t,1.0,1.0,1.0,1,7,53.255,26.6275,Entire_home/apt,0.0,14.0831846775,321,moderate,6.59,91.0,9.0,9.0,18.77757957,2,4,f,f
5245,Centro,4,t,t,2.0,3.0,4.0,3,1125,149.114,149.114,Entire_home/apt,187.7757957,56.33273871,20,strict,5.77,95.0,10.0,10.0,0.0,1,6,f,t
5246,Centro,11,t,f,1.0,0.0,1.0,2,1125,95.859,47.9295,Entire_home/apt,90.132381936,28.166369355,5,flexible,3.06,100.0,10.0,10.0,14.0831846775,2,4,f,t
5247,Centro,1,t,t,1.0,0.0,2.0,2,14,86.2731,43.13655,Entire_home/apt,140.831846775,23.4719744625,49,flexible,6.56,98.0,10.0,10.0,14.0831846775,2,4,t,f
5248,Centro,3,t,t,1.0,0.0,2.0,2,7,73.4919,36.74595,Entire_home/apt,93.88789785,18.77757957,162,moderate,6.14,94.0,10.0,10.0,4.6943948925,2,3,f,t
5249,Centro,9,t,t,4.0,3.0,6.0,3,100,207.6945,207.6945,Entire_home/apt,0.0,0.0,0,flexible,0.0,0.0,0.0,0.0,0.0,1,6,f,t
5250,Centro,7,t,t,1.0,1.0,3.0,2,365,90.5335,45.26675,Entire_home/apt,140.831846775,28.166369355,167,strict,4.51,96.0,10.0,10.0,9.388789785,2,6,f,t
5251,Centro,8,t,t,2.0,1.0,4.0,2,30,105.4449,52.72245,Entire_home/apt,140.831846775,0.0,42,moderate,2.92,97.0,10.0,10.0,28.166369355,2,4,f,t
5252,Centro,8,t,t,1.0,2.0,4.0,2,1125,127.812,42.604,Entire_home/apt,140.831846775,37.55515914,86,strict,5.02,94.0,10.0,9.0,14.0831846775,3,6,f,t
5253,Centro,13,t,t,2.0,2.0,3.0,3,1125,165.0905,82.54525,Entire_home/apt,0.0,0.0,1,strict,0.09,80.0,10.0,8.0,18.77757957,2,6,f,t
5254,Centro,2,t,t,1.0,1.0,2.0,1,1125,82.0127,41.00635,Entire_home/apt,93.88789785,28.166369355,86,strict,5.5,98.0,10.0,10.0,14.0831846775,2,4,f,t
5255,Centro,2,t,t,1.0,0.0,2.0,2,1125,74.557,74.557,Entire_home/apt,0.0,0.0,218,moderate,6.92,98.0,10.0,10.0,0.0,1,3,t,t
5256,Centro,3,t,t,1.0,2.0,3.0,2,1125,85.208,42.604,Entire_home/apt,0.0,0.0,98,moderate,5.69,90.0,9.0,9.0,9.388789785,2,5,f,t
5257,Centro,2,t,t,1.0,0.0,1.0,3,1125,101.1845,50.59225,Entire_home/apt,0.0,0.0,0,strict,0.0,0.0,0.0,0.0,18.77757957,2,4,f,t
5258,Centro,28,f,f,1.0,1.0,1.0,3,31,95.859,95.859,Private room,93.88789785,9.388789785,12,strict,0.4,87.0,8.0,9.0,14.0831846775,1,2,f,f
5259,Centro,7,f,t,2.0,2.0,2.0,1,1125,105.4449,105.4449,Entire_home/apt,140.831846775,46.943948925,33,strict,1.42,89.0,9.0,9.0,18.77757957,1,6,f,t
5260,Centro,7,t,f,1.0,2.0,4.0,1,10,63.906,63.906,Entire_home/apt,140.831846775,23.4719744625,16,strict,1.21,85.0,9.0,9.0,0.0,1,6,f,f
5261,Centro,7,t,t,2.0,1.0,3.0,3,365,122.4865,61.24325,Entire_home/apt,187.7757957,46.0050699465,5,flexible,0.43,84.0,10.0,9.0,14.0831846775,2,6,f,t
5262,Centro,8,t,f,2.0,3.0,5.0,2,29,194.9133,38.98266,Entire_home/apt,93.88789785,32.8607642475,30,strict,1.57,94.0,9.0,9.0,0.0,5,8,f,t
5263,Centro,8,t,t,1.5,2.0,3.0,3,1125,133.1375,66.56875,Entire_home/apt,0.0,0.0,0,strict,0.0,0.0,0.0,0.0,18.77757957,2,6,f,t
5264,Centro,13,t,f,1.0,1.0,2.0,2,29,105.4449,105.4449,Entire_home/apt,93.88789785,0.0,0,strict,0.0,0.0,0.0,0.0,0.0,1,4,f,t
5266,Centro,0,t,t,2.0,1.0,1.0,2,30,21.302,10.651,Private room,0.0,9.388789785,127,strict,4.29,86.0,9.0,9.0,9.388789785,2,2,f,f
5267,Centro,7,f,f,1.0,1.0,2.0,1,1125,99.0543,24.763575,Entire_home/apt,0.0,12.2054267205,2,moderate,2.0,100.0,10.0,10.0,32.8607642475,4,4,f,t
5268,Centro,29,t,t,1.0,1.0,1.0,2,1125,42.604,42.604,Private room,0.0,23.4719744625,6,strict,0.74,77.0,9.0,9.0,23.4719744625,1,2,f,f
5269,Centro,7,t,t,2.0,2.0,5.0,2,1125,159.765,31.953,Entire_home/apt,0.0,23.4719744625,40,flexible,1.41,83.0,9.0,8.0,23.4719744625,5,7,f,f
5270,Centro,6,t,f,1.0,1.0,3.0,3,1125,94.7939,94.7939,Entire_home/apt,469.43948925,56.33273871,1,strict,0.31,80.0,10.0,10.0,0.0,1,4,f,f
5271,Centro,8,t,t,2.0,2.0,2.0,3,1125,138.463,34.61575,Entire_home/apt,281.66369355,37.55515914,41,strict,1.34,96.0,10.0,9.0,18.77757957,4,6,f,t
5272,Centro,14,f,t,3.0,3.0,6.0,2,365,105.4449,105.4449,Entire_home/apt,0.0,0.0,6,strict,0.15,84.0,9.0,9.0,0.0,1,10,f,f
5273,Centro,13,t,f,1.0,1.0,2.0,2,29,113.9657,113.9657,Entire_home/apt,93.88789785,0.0,0,strict,0.0,0.0,0.0,0.0,0.0,1,4,f,t
5274,Centro,17,f,t,1.0,0.0,2.0,2,365,62.8409,62.8409,Entire_home/apt,0.0,0.0,47,strict,1.19,78.0,8.0,8.0,0.0,1,3,f,f
5275,Centro,19,t,t,2.0,2.0,3.0,3,1125,170.416,170.416,Entire_home/apt,375.5515914,131.44305699,24,strict,1.0,93.0,10.0,10.0,0.0,1,4,f,t
5276,Centro,4,t,t,1.0,1.0,2.0,2,1125,62.8409,31.42045,Entire_home/apt,0.0,23.4719744625,216,strict,4.1,97.0,10.0,10.0,16.899821613,2,4,t,t
5277,Centro,7,t,f,1.0,1.0,2.0,2,30,74.557,74.557,Entire_home/apt,187.7757957,28.166369355,1,strict,0.64,80.0,10.0,10.0,0.0,1,4,f,t
5278,Centro,3,t,t,1.0,0.0,1.0,2,360,73.4919,73.4919,Entire_home/apt,0.0,0.0,297,moderate,6.07,96.0,10.0,10.0,0.0,1,2,t,t
5279,Centro,8,f,t,3.0,4.0,7.0,2,80,243.9079,243.9079,Entire_home/apt,328.607642475,28.166369355,37,strict,3.45,96.0,10.0,9.0,0.0,1,7,f,f
5280,Centro,2,f,t,2.0,3.0,8.0,1,1125,239.6475,29.9559375,Entire_home/apt,187.7757957,18.77757957,20,moderate,2.76,94.0,10.0,9.0,14.0831846775,8,12,f,t
5281,Centro,7,f,t,1.0,2.0,5.0,2,1125,126.7469,31.686725,Entire_home/apt,0.0,32.8607642475,58,strict,4.44,91.0,9.0,9.0,14.0831846775,4,7,f,t
5282,Centro,1,t,f,1.0,1.0,2.0,2,1125,62.8409,31.42045,Entire_home/apt,140.831846775,23.4719744625,15,moderate,2.15,92.0,9.0,9.0,18.77757957,2,4,f,t
5283,Centro,3,t,t,1.0,1.0,1.0,1,1125,90.5335,45.26675,Entire_home/apt,328.607642475,79.8047131725,1,moderate,0.16,100.0,10.0,8.0,18.77757957,2,4,t,f
5284,Centro,14,t,t,2.0,4.0,16.0,3,1125,85.208,42.604,Entire_home/apt,281.66369355,65.721528495,30,strict,0.72,82.0,8.0,8.0,23.4719744625,2,16,f,f
5285,Centro,3,f,t,1.0,1.0,1.0,3,1125,52.1899,52.1899,Entire_home/apt,0.0,9.388789785,66,strict,2.81,94.0,9.0,9.0,0.0,1,2,f,t
5286,Centro,5,f,f,1.0,1.0,1.0,3,90,47.9295,47.9295,Entire_home/apt,93.88789785,18.77757957,4,moderate,1.22,85.0,10.0,9.0,9.388789785,1,4,f,t
5287,Centro,13,t,f,1.0,1.0,2.0,2,29,111.8355,111.8355,Entire_home/apt,93.88789785,0.0,1,strict,0.1,100.0,8.0,10.0,0.0,1,4,f,t
5288,Centro,11,f,t,1.0,2.0,2.0,3,1125,101.1845,50.59225,Entire_home/apt,93.88789785,28.166369355,7,moderate,0.39,94.0,10.0,9.0,9.388789785,2,5,f,t
5289,Centro,10,f,f,1.0,1.0,3.0,5,372,90.5335,30.1778333333,Private room,0.0,18.77757957,1,strict,0.03,89.0,10.0,10.0,0.0,3,4,f,t
5290,Centro,10,t,t,1.0,0.0,1.0,3,1125,101.1845,50.59225,Entire_home/apt,0.0,0.0,0,strict,0.0,0.0,0.0,0.0,18.77757957,2,4,f,t
5291,Centro,4,t,t,1.0,1.0,3.0,3,1125,86.2731,43.13655,Entire_home/apt,187.7757957,37.55515914,2,flexible,0.44,100.0,10.0,10.0,20.655337527,2,5,f,t
5292,Centro,9,t,f,1.5,3.0,5.0,3,1125,159.765,53.255,Entire_home/apt,0.0,37.55515914,48,flexible,2.08,96.0,10.0,10.0,11.266547742,3,6,f,t
5293,Centro,11,t,t,1.0,1.0,1.0,3,365,60.7107,60.7107,Entire_home/apt,93.88789785,46.943948925,36,moderate,1.85,94.0,9.0,10.0,0.0,1,2,f,t
5294,Centro,16,t,t,1.0,1.0,1.0,2,1125,74.557,37.2785,Entire_home/apt,187.7757957,28.166369355,17,flexible,1.35,88.0,9.0,9.0,14.0831846775,2,4,f,f
5295,Centro,12,t,t,1.0,3.0,4.0,1,1125,173.6113,86.80565,Entire_home/apt,0.0,23.4719744625,10,strict,7.5,100.0,10.0,10.0,14.0831846775,2,8,f,t
5296,Centro,14,t,f,1.0,2.0,2.0,2,1125,122.4865,20.4144166667,Entire_home/apt,140.831846775,37.55515914,0,strict,0.0,0.0,0.0,0.0,28.166369355,6,5,f,t
5297,Centro,5,t,t,1.0,1.0,2.0,3,365,59.6456,59.6456,Entire_home/apt,93.88789785,23.4719744625,37,moderate,0.92,87.0,9.0,9.0,9.388789785,1,3,f,t
5298,Centro,16,f,f,1.0,1.0,2.0,1,1125,69.2315,34.61575,Entire_home/apt,93.88789785,28.166369355,4,strict,0.22,65.0,8.0,8.0,9.388789785,2,4,f,f
5299,Arganzuela,9,t,f,2.0,1.0,1.0,2,1125,28.7577,28.7577,Private room,0.0,9.388789785,80,strict,6.02,93.0,9.0,9.0,0.0,1,2,f,f
5300,Arganzuela,10,t,t,1.0,2.0,2.0,3,1125,79.8825,79.8825,Entire_home/apt,0.0,37.55515914,6,flexible,1.08,93.0,9.0,10.0,0.0,1,4,f,f
5301,Arganzuela,5,f,t,1.0,1.0,1.0,15,1125,37.2785,37.2785,Private room,0.0,14.0831846775,1,flexible,0.07,100.0,10.0,10.0,0.0,1,1,f,f
5302,Arganzuela,10,f,t,1.0,1.0,1.0,2,10,22.3671,22.3671,Private room,0.0,0.0,9,flexible,1.69,100.0,10.0,10.0,11.266547742,1,2,f,f
5303,Arganzuela,8,f,f,2.0,1.0,1.0,2,1125,26.6275,26.6275,Private room,0.0,9.388789785,65,strict,4.97,91.0,10.0,9.0,0.0,1,2,f,f
5304,Arganzuela,4,t,f,1.0,1.0,2.0,2,300,21.302,21.302,Private room,0.0,0.0,14,strict,0.59,94.0,9.0,10.0,18.77757957,1,2,f,t
5305,Arganzuela,15,t,f,1.0,1.0,2.0,1,1125,63.906,31.953,Entire_home/apt,93.88789785,28.166369355,8,moderate,0.43,83.0,9.0,9.0,9.388789785,2,4,f,f
5306,Arganzuela,16,f,f,1.0,1.0,5.0,1,1125,33.0181,16.50905,Private room,0.0,0.0,4,strict,1.94,73.0,7.0,8.0,9.388789785,2,2,f,f
5307,Arganzuela,8,f,t,1.0,2.0,3.0,2,1125,63.906,63.906,Entire_home/apt,140.831846775,11.266547742,13,moderate,0.86,75.0,9.0,8.0,0.0,1,4,f,f
5308,Arganzuela,22,f,f,1.0,1.0,1.0,2,6,37.2785,37.2785,Private room,0.0,0.0,2,flexible,1.46,90.0,9.0,9.0,0.0,1,2,f,f
5309,Arganzuela,7,t,f,1.0,1.0,1.0,1,1125,40.4738,40.4738,Private room,0.0,0.0,0,flexible,0.0,0.0,0.0,0.0,0.0,1,1,f,t
5310,Arganzuela,19,t,t,2.0,1.0,1.0,2,19,40.4738,40.4738,Private room,0.0,18.77757957,23,moderate,1.01,92.0,9.0,9.0,9.388789785,1,2,f,f
5311,Arganzuela,27,t,f,1.5,1.0,1.0,3,31,47.9295,47.9295,Private room,0.0,0.0,0,flexible,0.0,0.0,0.0,0.0,0.0,1,2,f,f
5312,Arganzuela,4,f,f,1.0,2.0,2.0,5,1125,63.906,63.906,Entire_home/apt,0.0,9.388789785,0,moderate,0.0,0.0,0.0,0.0,0.0,1,4,f,f
5313,Arganzuela,30,f,f,1.0,1.0,2.0,1,2,47.9295,47.9295,Private room,0.0,0.0,0,moderate,0.0,0.0,0.0,0.0,14.0831846775,1,1,f,f
5314,Arganzuela,30,t,t,1.0,1.0,1.0,1,27,41.5389,41.5389,Private room,0.0,0.0,1,moderate,0.17,0.0,0.0,0.0,0.0,1,1,f,t
5315,Arganzuela,1,f,t,1.0,1.0,1.0,3,1125,74.557,24.8523333333,Entire_home/apt,187.7757957,28.166369355,12,strict,1.01,95.0,10.0,10.0,0.0,3,3,f,f
5316,Arganzuela,11,f,t,1.0,2.0,2.0,3,1125,56.4503,56.4503,Entire_home/apt,84.499108065,16.899821613,65,strict,3.0,88.0,9.0,9.0,0.0,1,4,f,f
5317,Arganzuela,10,t,f,1.0,2.0,2.0,2,1125,52.1899,26.09495,Entire_home/apt,0.0,28.166369355,0,strict,0.0,0.0,0.0,0.0,11.266547742,2,3,f,t
5318,Arganzuela,8,f,t,1.5,1.0,1.0,2,10,41.5389,41.5389,Private room,0.0,0.0,2,moderate,2.0,100.0,10.0,10.0,0.0,1,2,f,f
5319,Arganzuela,13,f,f,1.0,1.0,1.0,2,1125,30.8879,30.8879,Private room,0.0,0.0,2,flexible,0.88,100.0,10.0,9.0,4.6943948925,1,2,f,f
5320,Arganzuela,11,f,t,1.0,1.0,2.0,2,15,54.3201,54.3201,Private room,92.9490188715,9.388789785,18,moderate,0.48,88.0,9.0,9.0,0.0,1,3,f,t
5321,Arganzuela,0,t,t,2.0,2.0,3.0,1,120,89.4684,89.4684,Entire_home/apt,0.0,30.044127312,132,moderate,3.93,96.0,10.0,10.0,0.0,1,4,f,t
5322,Arganzuela,6,f,t,1.0,2.0,3.0,5,8,85.208,42.604,Entire_home/apt,140.831846775,46.943948925,17,moderate,0.91,71.0,7.0,7.0,9.388789785,2,4,f,f
5323,Arganzuela,9,t,t,1.0,2.0,4.0,2,1125,117.161,117.161,Entire_home/apt,93.88789785,23.4719744625,11,moderate,1.16,96.0,10.0,10.0,0.0,1,6,f,t
5324,Arganzuela,26,f,t,1.5,1.0,1.0,1,1125,26.6275,26.6275,Private room,0.0,23.4719744625,7,flexible,1.0,94.0,10.0,10.0,14.0831846775,1,2,f,t
5325,Arganzuela,7,t,f,1.5,1.0,1.0,7,1125,91.5986,91.5986,Entire_home/apt,2816.6369355,0.0,2,moderate,0.36,100.0,10.0,10.0,0.0,1,3,f,f
5326,Arganzuela,2,t,t,2.0,1.0,1.0,2,30,26.6275,26.6275,Private room,140.831846775,0.0,5,flexible,0.13,96.0,10.0,10.0,0.0,1,2,f,f
5327,Arganzuela,1,t,t,1.0,2.0,2.0,4,1125,74.557,37.2785,Entire_home/apt,93.88789785,18.77757957,27,moderate,2.12,98.0,10.0,10.0,7.511031828,2,4,t,f
5328,Arganzuela,11,t,t,1.0,2.0,2.0,3,1125,63.906,31.953,Entire_home/apt,93.88789785,18.77757957,4,moderate,0.21,65.0,8.0,8.0,9.388789785,2,3,f,f
5329,Arganzuela,11,t,t,1.0,2.0,2.0,2,1125,52.1899,17.3966333333,Entire_home/apt,84.499108065,18.77757957,17,strict,2.02,88.0,8.0,9.0,7.511031828,3,3,f,f
5330,Arganzuela,29,t,f,1.0,1.0,1.0,3,31,85.208,85.208,Private room,93.88789785,4.6943948925,31,strict,1.58,83.0,9.0,9.0,0.0,1,1,f,f
5331,Arganzuela,7,f,f,1.0,1.0,1.0,2,1125,40.4738,40.4738,Private room,0.0,0.0,2,flexible,1.46,90.0,9.0,10.0,4.6943948925,1,2,f,f
5332,Arganzuela,16,t,f,1.0,1.0,1.0,2,1125,56.4503,28.22515,Entire_home/apt,93.88789785,28.166369355,0,flexible,0.0,0.0,0.0,0.0,11.266547742,2,4,f,f
5333,Arganzuela,23,f,t,1.0,1.0,2.0,2,1125,29.8228,29.8228,Private room,93.88789785,9.388789785,31,moderate,1.27,83.0,9.0,8.0,9.388789785,1,2,f,f
5334,Arganzuela,12,f,f,1.0,1.0,1.0,3,1125,24.4973,24.4973,Private room,0.0,9.388789785,3,moderate,0.72,93.0,9.0,9.0,9.388789785,1,2,f,f
5335,Arganzuela,25,f,t,1.0,1.0,1.0,2,1125,45.7993,45.7993,Private room,0.0,0.0,1,flexible,0.73,100.0,10.0,10.0,0.0,1,2,f,f
5336,Arganzuela,3,t,f,1.0,1.0,1.0,2,30,54.3201,27.16005,Entire_home/apt,140.831846775,18.77757957,2,flexible,1.07,90.0,9.0,9.0,11.266547742,2,2,f,f
5337,Arganzuela,7,f,t,2.0,1.0,1.0,2,30,26.6275,26.6275,Private room,140.831846775,0.0,1,flexible,0.05,100.0,10.0,10.0,0.0,1,2,f,f
5338,Arganzuela,19,t,f,1.0,1.0,1.0,3,30,21.302,21.302,Private room,0.0,4.6943948925,19,flexible,1.57,95.0,10.0,10.0,0.0,1,1,f,f
5339,Arganzuela,11,t,f,1.0,2.0,2.0,3,1125,53.255,26.6275,Entire_home/apt,93.88789785,28.166369355,2,strict,0.1,70.0,6.0,9.0,9.388789785,2,3,f,f
5340,Arganzuela,7,f,f,1.0,1.0,1.0,2,1125,31.953,31.953,Private room,0.0,0.0,10,flexible,0.61,90.0,9.0,10.0,5.633273871,1,2,f,f
5341,Arganzuela,23,t,f,1.0,1.0,1.0,1,1125,26.6275,26.6275,Private room,0.0,0.0,23,strict,1.48,88.0,9.0,9.0,9.388789785,1,2,f,f
5342,Arganzuela,7,t,t,1.0,2.0,3.0,3,1125,74.557,37.2785,Entire_home/apt,0.0,28.166369355,50,moderate,2.02,98.0,10.0,10.0,14.0831846775,2,4,f,f
